gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1457583964	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4898607	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.269403	-120.311845							2016-12-29T15:52Z	29	12	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	4898607			CC_BY_NC_4_0	amacedo	amacedo			2017-04-21T17:17Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1456458733	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f42a0b0c-f620-4c1d-830d-a86db9ea6b73	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		bc092ff0-02e4-11dc-991f-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602148			CC0_1_0		Collector Unknown			2017-04-18T15:01Z		
1456449796	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3eff03053-8034-4a2c-b509-2d99e086e2bc	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		bc092ff0-02e4-11dc-991f-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602158			CC0_1_0		Collector Unknown			2017-04-18T14:45Z		
1456437002	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e9f33603-2241-49de-bc00-070fa7f094e4	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Found dead on I-75 (Alligator Alley, mile marker 117)	bc092ff0-02e4-11dc-991f-b8a03c50a862									2010-04-15T02:00Z	15	4	2010	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602161			CC0_1_0		Collector Unknown			2017-04-18T14:21Z		
1456362023	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c70b2aa9-d293-432d-952a-2c62c00d9523	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	I-75 1/2 mi W Snake Road, dead on road	bc092ff0-02e4-11dc-991f-b8a03c50a862									2015-12-17T01:00Z	17	12	2015	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	600364			CC0_1_0		Collector Unknown			2017-04-18T12:02Z		
1456357829	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c515a3b0-9096-4f5d-a568-63d4d97ddec3	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Found DOR on I-75 (Alligator Alley) at mile marker 98	bc092ff0-02e4-11dc-991f-b8a03c50a862									2011-01-22T01:00Z	22	1	2011	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602157			CC0_1_0		Collector Unknown			2017-04-18T11:54Z		
1456283800	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a2845f45-b415-4b5f-95ea-a1f50d82d18b	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Corkscrew Road near Gate 5 of Corkscrew Regional Ecosystem Wtaershed Wildlife and Environmental Area	bc092ff0-02e4-11dc-991f-b8a03c50a862									2009-12-23T01:00Z	23	12	2009	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602251			CC0_1_0		Collector Unknown			2017-04-18T09:32Z		
1456255726	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3955e1484-d010-4d62-b2af-a1e80c16a83a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Big Cypress National Preserve, South of Interstate 75	bc092ff0-02e4-11dc-991f-b8a03c50a862									2006-03-09T01:00Z	9	3	2006	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602149			CC0_1_0		Collector Unknown			2017-04-18T08:38Z		
1456231918	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38a4a3d3c-f425-4739-8d33-5b66eddcfad4	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Lee County Port Authority	bc092ff0-02e4-11dc-991f-b8a03c50a862									2010-12-22T01:00Z	22	12	2010	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602253			CC0_1_0		Collector Unknown			2017-04-18T07:53Z		
1456169557	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36d252da5-b745-45fd-b4ad-fc669776f309	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Found dead on I-75 (Alligator Alley, mile marker 96)	bc092ff0-02e4-11dc-991f-b8a03c50a862									2009-09-06T02:00Z	6	9	2009	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602160			CC0_1_0		Collector Unknown			2017-04-18T05:54Z		
1456162364	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/369d75387-0eee-46fb-8204-d828fb9bd1ac	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	CR850, by Corkscrew Regional Ecosystem Watershed Marsh Trailhead 1	bc092ff0-02e4-11dc-991f-b8a03c50a862									2010-03-13T01:00Z	13	3	2010	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602150			CC0_1_0		Collector Unknown			2017-04-18T05:40Z		
1456158169	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/367dd922c-eb7d-46e9-9d1d-7436b90d16e4	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Locality Unknown	bc092ff0-02e4-11dc-991f-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602252			CC0_1_0		Collector Unknown			2017-04-18T05:32Z		
1456152681	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3654bd934-6b44-4dd2-8588-03c2504fd9e2	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Golden Gate Boulevard between 5th and 7th Streets	bc092ff0-02e4-11dc-991f-b8a03c50a862									2010-12-13T01:00Z	13	12	2010	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	600363			CC0_1_0		Collector Unknown			2017-04-18T05:21Z		
1456134140	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35c99e989-7eb8-40db-b6ed-a75d6955ed4a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Found dead on SR 29 near Sears Road	bc092ff0-02e4-11dc-991f-b8a03c50a862									2011-01-07T01:00Z	7	1	2011	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	602159			CC0_1_0		Collector Unknown			2017-04-18T04:46Z		
1456064735	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/33c2ee0d1-7594-48b5-b00e-fee7d28e03f2	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	BZ		bc092ff0-02e4-11dc-991f-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	599493	No Number		CC0_1_0		Collector Unknown			2017-04-18T02:33Z		
1456054202	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/337410e22-7aad-40e5-ae8a-0976fa764595	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Private Property, no other data	bc092ff0-02e4-11dc-991f-b8a03c50a862									2011-01-05T01:00Z	5	1	2011	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	600365			CC0_1_0		Collector Unknown			2017-04-18T02:14Z		
1456025043	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/329b799a1-5575-4c15-87b3-d5b51c93e212	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	Seminole Indian Reservation	bc092ff0-02e4-11dc-991f-b8a03c50a862									2009-02-02T01:00Z	2	2	2009	2435099	2435099	PRESERVED_SPECIMEN	USNM	Mammals	600362			CC0_1_0		Collector Unknown			2017-04-18T01:19Z		
1455897546	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:25278	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)			2e4af590-37d0-11d9-8439-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MACN	MACN-Ma	25278			CC_BY_4_0					2017-04-17T19:24Z		
1455895639	49604496-95c1-453f-93f3-590b56e57f78	CVC:FAC:CAÑONAMAIME:MAM55	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	CO	Predios La Palma y La Esmeralda	06867940-0867-4b4a-abb2-a57a16fcf2dc	3.725361	-76.085472			2940.0	0.0			2013-10-19T02:00Z	19	10	2013	2435099	2435099	HUMAN_OBSERVATION	CVC		CVC:FAC:CAÑONAMAIME:MAM55			CC_BY_NC_4_0	Corporación Autónoma Regional del Valle del Cauca	Julio César Bermúdez Vera			2017-04-17T16:30Z		COORDINATE_ROUNDED
1455586829	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5485399	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.407448	-123.010885	1126.0						2017-03-27T13:02Z	27	3	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5485399			CC_BY_NC_4_0	jennifer1chandler	jennifer1chandler			2017-04-06T06:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453547225	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/833872	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.255958	-103.179777	5.0						2014-08-16T11:24Z	16	8	2014	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	833872			CC_BY_NC_4_0	skystevens	skystevens			2017-03-29T23:14Z		GEODETIC_DATUM_ASSUMED_WGS84
1453542738	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/670830	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.213545	-103.236941	5.0						2014-05-09T22:03Z	9	5	2014	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	670830			CC_BY_NC_4_0	skystevens	skystevens			2017-03-29T22:48Z		GEODETIC_DATUM_ASSUMED_WGS84
1453534634	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5422760	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.925556	-123.296667							2017-02-14T00:57Z	13	2	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5422760			CC_BY_NC_4_0	piresj	piresj			2017-03-29T22:27Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453512361	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/532566	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.211183	-103.236002	30.0						2014-02-15T17:09Z	15	2	2014	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	532566			CC_BY_NC_4_0	skystevens	skystevens			2017-03-29T22:19Z		GEODETIC_DATUM_ASSUMED_WGS84
1453498506	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5281431	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.682145	-106.591857	316.0						2017-02-24T20:39Z	24	2	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5281431			CC_BY_NC_4_0	rancholaspalomas	rancholaspalomas			2017-03-29T22:15Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453484728	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5238648	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.275581	-103.319249							2014-05-19T22:50Z	19	5	2014	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5238648			CC_BY_NC_4_0	Lee Hoy	Lee Hoy			2017-03-29T22:10Z		GEODETIC_DATUM_ASSUMED_WGS84
1453469164	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5206708	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.165131	-116.842413	28998.0						2017-02-21T21:25Z	21	2	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5206708			CC_BY_NC_4_0	Bob Williams	Bob Williams			2017-04-21T17:18Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453462894	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5191772	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.19693	-121.543962	105.0						2016-07-20T02:00Z	20	7	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5191772			CC_BY_NC_4_0	Mike	Mike			2017-03-29T22:04Z		GEODETIC_DATUM_ASSUMED_WGS84
1453462860	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5191750	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.145184	-121.455334	423.0						2016-10-24T02:00Z	24	10	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5191750			CC_BY_NC_4_0	Mike	Mike			2017-03-29T22:04Z		GEODETIC_DATUM_ASSUMED_WGS84
1453426096	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5110563	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	PA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.386367	-79.289149	31241.0						2015-02-11T01:00Z	11	2	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5110563			CC_BY_NC_4_0	Michael Roy	Michael Roy			2017-04-21T17:18Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453423385	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5104605	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.341324	-119.213371							2017-01-17T16:03Z	17	1	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5104605			CC_BY_NC_4_0	Jessica Nikolai	Jessica Nikolai			2017-03-29T21:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453422633	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://inaturalist.ca/observations/5102766	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	CA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.606674	-117.272015	2411.0						2016-08-17T11:33Z	17	8	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5102766			CC_BY_NC_4_0	Joanne Siderius	Joanne Siderius			2017-03-29T21:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453412083	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5079371	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.140001	-116.585743	28998.0						2015-08-15T23:04Z	15	8	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5079371			CC_BY_NC_4_0	Denise Harter	Denise Harter			2017-04-21T17:17Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453411394	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5078107	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.792755	-119.879853							2016-12-11T13:59Z	11	12	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5078107			CC_BY_NC_4_0	fhjoyce	fhjoyce			2017-03-29T21:48Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453409558	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5074384	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.112333	-116.631167							2013-11-02T13:34Z	2	11	2013	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5074384			CC_BY_NC_4_0	Denise Harter	Denise Harter			2017-04-21T17:17Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453403237	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5058865	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.153118	-117.97102	61.0						2016-04-03T15:34Z	3	4	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5058865			CC_BY_NC_4_0	Jimi Johnstone	Jimi Johnstone			2017-03-29T21:45Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453401172	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5054273	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.13669	-116.300271	1376.0						2016-01-27T18:04Z	27	1	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5054273			CC_BY_NC_4_0	Denise Harter	Denise Harter			2017-04-21T17:17Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453395139	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5039912	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.355593	-106.046884	31.0						2016-09-15T20:15Z	15	9	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5039912			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:43Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453395132	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5039911	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.355692	-106.046841	31.0						2016-09-08T00:19Z	7	9	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5039911			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:43Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453395062	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5039921	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.356381	-106.041627	31.0						2016-09-30T09:54Z	30	9	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5039921			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:42Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453394985	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5039866	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.155069	-105.91537	15.0						2016-09-14T22:14Z	14	9	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5039866			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:42Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453394474	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5038551	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.667569	-106.636884	15.0						2016-10-06T09:14Z	6	10	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5038551			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:42Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453394362	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5038253	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.658043	-106.656545	2.0						2016-10-13T00:55Z	12	10	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5038253			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:42Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453394355	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5038243	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.658043	-106.656545	2.0						2016-10-06T09:13Z	6	10	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5038243			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:42Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453390605	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5030238	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.667481	-106.647441	31.0						2016-10-20T06:20Z	20	10	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5030238			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:41Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453385104	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5017534	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.446556	-119.310219	438.0						2015-12-14T20:29Z	14	12	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5017534			CC_BY_NC_4_0	David Lee, VenturaWildlifeGuru.net	David Lee, VenturaWildlifeGuru.net			2017-03-29T21:39Z		GEODETIC_DATUM_ASSUMED_WGS84
1453383937	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5015260	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.622134	-106.662215	8.0						2016-08-14T19:00Z	14	8	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5015260			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:39Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1453383436	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5014062	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.700454	-106.626134	61.0						2016-06-29T23:18Z	29	6	2016	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	5014062			CC_BY_NC_4_0	APFF Meseta de Cacaxtla	APFF Meseta de Cacaxtla			2017-03-29T21:39Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
